Index	Name	Name_new
687	RosBREEDSNP_SNP_AC_248347_Lg8_00301_MAF30_341582_exon1	RB_248347_L
688	RosBREEDSNP_SNP_AC_2492599_Lg10_01909_MAF20_822485_exon1	RB_2492599_
689	RosBREEDSNP_SNP_AC_25194017_Lg7_00699_MAF10_266250_exon1	RB_25194017
690	RosBREEDSNP_SNP_AC_25674246_Lg2_01935_MAF40_1688931_exon1	RB_25674246
691	RosBREEDSNP_SNP_AC_26215685_Lg7_01516_MAF50_297285_exon1	RB_26215685
692	RosBREEDSNP_SNP_AC_26616826_Lg10_00812_MAF30_408812_exon1	RB_26616826
693	RosBREEDSNP_SNP_AC_26942708_Lg11_4114_MAF20_4114_exon1	RB_26942708
694	RosBREEDSNP_SNP_AC_26970454_Lg5_02729_MAF30_1664955_exon1	RB_26970454
695	RosBREEDSNP_SNP_AC_27306234_Lg2_02271_MAF50_MDP0000898595_exon4	RB_27306234
696	RosBREEDSNP_SNP_AC_27608850_Lg14_00052_MAF50_MDP0000303779_exon1	RB_27608850
697	RosBREEDSNP_SNP_AC_27610478_Lg8_01862_MAF20_1651176_exon2	RB_27610478
698	RosBREEDSNP_SNP_AC_27798613_Lg6_RosCOS750_MAF10_1646682_exon1	RB_27798613
699	RosBREEDSNP_SNP_AC_2835269_Lg7_00802_MAF20_1687795_exon4	RB_2835269_
700	RosBREEDSNP_SNP_AC_2852846_Lg13_00195_MAF30_407880_exon1	RB_2852846_
701	RosBREEDSNP_SNP_AC_28752026_Lg11_01705_MAF40_1643481_exon1	RB_28752026
702	RosBREEDSNP_SNP_AC_29031109_Lg10_01570_MAF30_1684764_exon1	RB_29031109
703	RosBREEDSNP_SNP_AC_29824342_Lg9_00467_MAF50_1670978_exon1	RB_29824342
704	RosBREEDSNP_SNP_AC_30246914_Lg1_CXE4_MAF50_MDP0000473154_exon2	RB_30246914
705	RosBREEDSNP_SNP_AC_3025133_Lg12_01615_MAF30_MDP0000260981_exon1	RB_3025133_
706	RosBREEDSNP_SNP_AC_3048887_Lg15_01814_MAF10_MDP0000169245_exon2	RB_3048887_
707	RosBREEDSNP_SNP_AC_30590177_Lg1_136617_MAF30_136617_exon1	RB_30590177
708	RosBREEDSNP_SNP_AC_30610341_Lg11_02838_MAF10_MDP0000127896_exon3	RB_30610341
709	RosBREEDSNP_SNP_AC_31057207_Lg13_01316_MAF20_883561_exon1	RB_31057207
710	RosBREEDSNP_SNP_AC_31320811_Lg10_01961_MAF50_MDP0000256011_exon1	RB_31320811
711	RosBREEDSNP_SNP_AC_31638697_Lg12_00641_MAF30_1625990_exon1	RB_31638697
712	RosBREEDSNP_SNP_AC_32163753_Lg12_00762_MAF10_736021_exon1	RB_32163753
713	RosBREEDSNP_SNP_AC_32329275_Lg9_00659_MAF20_178008_exon1	RB_32329275
714	RosBREEDSNP_SNP_AC_32854243_Lg2_MDP0000185319_MAF20_MDP0000185319_exon1	RB_32854243
715	RosBREEDSNP_SNP_AC_33144152_Lg14_00023_MAF30_1681230_exon1	RB_33144152
716	RosBREEDSNP_SNP_AC_33262034_Lg2_00629_MAF30_532453_exon1	RB_33262034
717	RosBREEDSNP_SNP_AC_33281793_Lg14_01548_MAF50_MDP0000903428_exon2	RB_33281793
718	RosBREEDSNP_SNP_AC_33321359_Lg3_01667_MAF10_MDP0000169320_exon2	RB_33321359
719	RosBREEDSNP_SNP_AC_33501094_Lg10_01683_MAF50_MDP0000305859_exon5	RB_33501094
720	RosBREEDSNP_SNP_AC_34225113_Lg2_00624_MAF40_1624980_exon2	RB_34225113
721	RosBREEDSNP_SNP_AC_34431436_Lg3_02030_MAF20_MDP0000155220_exon12	RB_34431436
722	RosBREEDSNP_SNP_AC_3446082_Lg12_324348_MAF20_324348_exon1	RB_3446082_
723	RosBREEDSNP_SNP_AC_34510440_Lg1_02371_MAF50_1642607_exon7	RB_34510440
724	RosBREEDSNP_SNP_AC_34809522_Lg12_01874_MAF30_355036_exon2	RB_34809522
725	RosBREEDSNP_SNP_AC_3536720_Lg15_01047_MAF50_1640672_exon2	RB_3536720_
726	RosBREEDSNP_SNP_AC_35393262_Lg12_01793_MAF40_MDP0000288367_exon4	RB_35393262
727	RosBREEDSNP_SNP_AC_3543417_Lg9_325712_MAF30_325712_exon2	RB_3543417_
728	RosBREEDSNP_SNP_AC_3546549_Lg7_01717_MAF20_1672118_exon1	RB_3546549_
729	RosBREEDSNP_SNP_AC_35840087_Lg11_00795_MAF30_1638089_exon2	RB_35840087
730	RosBREEDSNP_SNP_AC_35859098_Lg11_00795_MAF40_MDP0000126702_exon6	RB_35859098
731	RosBREEDSNP_SNP_AC_36853428_Lg10_00405_MAF40_MDP0000909472_exon3	RB_36853428
732	RosBREEDSNP_SNP_AC_37999186_Lg2_10007_MAF30_514932_exon1	RB_37999186
733	RosBREEDSNP_SNP_AC_38016824_Lg2_10007_MAF50_MDP0000780001_exon1	RB_38016824
734	RosBREEDSNP_SNP_AC_3832821_Lg13_00565_MAF20_319143_exon2	RB_3832821_
735	RosBREEDSNP_SNP_AC_3886215_Lg7_RosCOS418_MAF10_821229_exon1	RB_3886215_
736	RosBREEDSNP_SNP_AC_39870632_Lg15_02275_MAF10_740093_exon1	RB_39870632
737	RosBREEDSNP_SNP_AC_4008829_Lg16_01179_MAF10_518618_exon2	RB_4008829_
738	RosBREEDSNP_SNP_AC_4061886_Lg15_snpEB134400_MAF50_1640877_exon2	RB_4061886_
739	RosBREEDSNP_SNP_AC_4083944_Lg6_00181_MAF50_59957_exon1	RB_4083944_
740	RosBREEDSNP_SNP_AC_4171437_Lg5_01566_MAF20_MDP0000307862_exon16	RB_4171437_
741	RosBREEDSNP_SNP_AC_4260902_Lg9_321049_MAF20_321049_exon1	RB_4260902_
742	RosBREEDSNP_SNP_AC_46715163_Lg15_01752_MAF50_1648318_exon3	RB_46715163
743	RosBREEDSNP_SNP_AC_4782545_Lg6_263940_MAF50_263940_exon2	RB_4782545_
744	RosBREEDSNP_SNP_AC_4873695_Lg2_RosCOS3565_MAF30_1663792_exon1	RB_4873695_
745	RosBREEDSNP_SNP_AC_50088799_Lg15_00079_MAF20_474486_exon1	RB_50088799
746	RosBREEDSNP_SNP_AC_5054497_Lg11_RosCOS2981_MAF40_1646424_exon1	RB_5054497_
747	RosBREEDSNP_SNP_AC_51307294_Lg15_00236_MAF40_MDP0000216120_exon4	RB_51307294
748	RosBREEDSNP_SNP_AC_5173582_Lg11_00418_MAF20_719249_exon1	RB_5173582_
749	RosBREEDSNP_SNP_AC_5364297_Lg5_01697_MAF20_MDP0000247875_exon1	RB_5364297_
750	RosBREEDSNP_SNP_AC_5485406_Lg11_01713_MAF30_121017_exon1	RB_5485406_
751	RosBREEDSNP_SNP_AC_5662695_Lg13_RosCOS1918_MAF50_MDP0000150079_exon1	RB_5662695_
752	RosBREEDSNP_SNP_AC_5920541_Lg4_02263_MAF20_1618391_exon2	RB_5920541_
753	RosBREEDSNP_SNP_AC_606585_Lg5_00737_MAF50_165106_exon1	RB_606585_L
754	RosBREEDSNP_SNP_AC_6171256_Lg7_01988_MAF40_1675433_exon2	RB_6171256_
755	RosBREEDSNP_SNP_AC_623818_Lg14_AT2_MAF30_497164_exon1	RB_623818_L
756	RosBREEDSNP_SNP_AC_6306413_Lg13_226059_MAF40_226059_exon2	RB_6306413_
757	RosBREEDSNP_SNP_AC_6306433_Lg13_226059_MAF30_226059_exon2	RB_6306433_
758	RosBREEDSNP_SNP_AC_6451261_Lg13_65890_MAF20_65890_exon1	RB_6451261_
759	RosBREEDSNP_SNP_AC_6496114_Lg11_00621_MAF40_MDP0000172291_exon7	RB_6496114_
760	RosBREEDSNP_SNP_AC_6543192_Lg3_01921_MAF10_MDP0000901621_exon1	RB_6543192_
761	RosBREEDSNP_SNP_AC_6548475_Lg15_00076_MAF40_1672512_exon1	RB_6548475_
762	RosBREEDSNP_SNP_AC_6615652_Lg6_RosCOS1869_MAF40_1618698_exon6	RB_6615652_
763	RosBREEDSNP_SNP_AC_6637447_Lg15_MDP0000156137_MAF20_MDP0000156137_exon1	RB_6637447_
764	RosBREEDSNP_SNP_AC_693011_Lg3_RosCOS2149_MAF50_30133_exon2	RB_693011_L
765	RosBREEDSNP_SNP_AC_7144285_Lg13_00128_MAF30_MDP0000846055_exon4	RB_7144285_
766	RosBREEDSNP_SNP_AC_7189032_Lg11_01483_MAF50_MDP0000126036_exon13	RB_7189032_
767	RosBREEDSNP_SNP_AC_7598269_Lg13_02124_MAF30_1659946_exon1	RB_7598269_
768	RosBREEDSNP_SNP_AC_7646132_Lg13_02124_MAF50_396799_exon1	RB_7646132_
769	RosBREEDSNP_SNP_AC_823910_Lg4_01597_MAF20_523412_exon1	RB_823910_L
770	RosBREEDSNP_SNP_AC_8295164_Lg7_RosCOS2129_MAF20_452554_exon3	RB_8295164_
771	RosBREEDSNP_SNP_AC_8789324_Lg1_02428_MAF30_21164_exon1	RB_8789324_
772	RosBREEDSNP_SNP_AC_9384722_Lg17_01042_MAF20_345615_exon2	RB_9384722_
773	RosBREEDSNP_SNP_AG_10009408_Lg16_00879_MAF50_487493_exon1	RB_10009408
774	RosBREEDSNP_SNP_AG_1035920_Lg3_00506_MAF50_MDP0000302258_exon1	RB_1035920_
775	RosBREEDSNP_SNP_AG_10379422_Lg17_01044_MAF10_337422_exon1	RB_10379422
776	RosBREEDSNP_SNP_AG_10385387_Lg17_01044_MAF40_172261_exon1	RB_10385387
777	RosBREEDSNP_SNP_AG_10654569_Lg2_01223_MAF40_MDP0000265378_exon1	RB_10654569
778	RosBREEDSNP_SNP_AG_10684342_Lg13_00140_MAF50_1642956_exon1	RB_10684342
779	RosBREEDSNP_SNP_AG_10716913_Lg6_MDP0000302895_MAF10_MDP0000302895_exon2	RB_10716913
780	RosBREEDSNP_SNP_AG_10765940_Lg10_01867_MAF50_246782_exon2	RB_10765940
781	RosBREEDSNP_SNP_AG_10772944_Lg4_01886_MAF10_MDP0000312887_exon1	RB_10772944
782	RosBREEDSNP_SNP_AG_10948075_Lg6_RosCOS463_MAF20_MDP0000124776_exon2	RB_10948075
783	RosBREEDSNP_SNP_AG_11074629_Lg15_02869_MAF20_1624288_exon2	RB_11074629
784	RosBREEDSNP_SNP_AG_1122860_Lg3_00866_MAF20_422432_exon2	RB_1122860_
785	RosBREEDSNP_SNP_AG_1131825_Lg3_00866_MAF50_MDP0000151511_exon2	RB_1131825_
786	RosBREEDSNP_SNP_AG_11409481_Lg2_00159_MAF20_MDP0000320576_exon13	RB_11409481
787	RosBREEDSNP_SNP_AG_11445563_Lg5_RosCOS1953_MAF50_MDP0000204582_exon4	RB_11445563
788	RosBREEDSNP_SNP_AG_11503910_Lg1_01815_MAF40_1621735_exon8	RB_11503910
789	RosBREEDSNP_SNP_AG_11508677_Lg1_01815_MAF50_1661682_exon1	RB_11508677
790	RosBREEDSNP_SNP_AG_11549009_Lg3_02220_MAF50_MDP0000150520_exon2	RB_11549009
791	RosBREEDSNP_SNP_AG_11718356_Lg7_155896__155896_exon1	RB_11718356
792	RosBREEDSNP_SNP_AG_11719797_Lg5_RosCOS544_MAF40_MDP0000123361_exon10	RB_11719797
793	RosBREEDSNP_SNP_AG_11731639_Lg9_01755_MAF40_1652052_exon2	RB_11731639
794	RosBREEDSNP_SNP_AG_11777704_Lg2_00614_MAF40_1665749_exon5	RB_11777704
795	RosBREEDSNP_SNP_AG_11806852_Lg2_00614_MAF50_175518_exon1	RB_11806852
796	RosBREEDSNP_SNP_AG_12009677_Lg6_01366_MAF30_MDP0000136501_exon9	RB_12009677
797	RosBREEDSNP_SNP_AG_1205264_Lg12_RosCOS3293_MAF30_488266_exon1	RB_1205264_
798	RosBREEDSNP_SNP_AG_12099465_Lg15_166295_MAF20_166295_exon4	RB_12099465
799	RosBREEDSNP_SNP_AG_12137143_Lg13_RosCOS3331_MAF30_1659282_exon9	RB_12137143
800	RosBREEDSNP_SNP_AG_12142492_Lg11_00240_MAF20_1649918_exon3	RB_12142492
801	RosBREEDSNP_SNP_AG_12196570_Lg1_00420_MAF40_354796_exon1	RB_12196570
802	RosBREEDSNP_SNP_AG_12280132_Lg4_01353_MAF20_MDP0000232410_exon3	RB_12280132
803	RosBREEDSNP_SNP_AG_12328377_Lg11_00441_MAF50_373309_exon3	RB_12328377
804	RosBREEDSNP_SNP_AG_1238322_Lg8_00487_MAF20_17999_exon1	RB_1238322_
805	RosBREEDSNP_SNP_AG_1241012_Lg2_01134_MAF30_215646_exon1	RB_1241012_
806	RosBREEDSNP_SNP_AG_12453621_Lg14_02638_MAF40_MDP0000311542_exon1	RB_12453621
807	RosBREEDSNP_SNP_AG_12614663_Lg17_01904_MAF10_1685619_exon6	RB_12614663
808	RosBREEDSNP_SNP_AG_1264562_Lg6_02169_MAF10_1671782_exon1	RB_1264562_
809	RosBREEDSNP_SNP_AG_1266965_Lg6_02169_MAF20_461300_exon1	RB_1266965_
810	RosBREEDSNP_SNP_AG_1270220_Lg5_01956_MAF50_172568_exon1	RB_1270220_
811	RosBREEDSNP_SNP_AG_1276715_Lg9_02013_MAF50_1684547_exon1	RB_1276715_
812	RosBREEDSNP_SNP_AG_1287577_Lg9_02013_MAF20_239644_exon1	RB_1287577_
813	RosBREEDSNP_SNP_AG_12880004_Lg9_00331_MAF10_1627920_exon2	RB_12880004
814	RosBREEDSNP_SNP_AG_12927423_Lg8_01132_MAF50_1636207_exon2	RB_12927423
815	RosBREEDSNP_SNP_AG_13033111_Lg10_RosCOS724_MAF40_MDP0000193868_exon3	RB_13033111
816	RosBREEDSNP_SNP_AG_13071892_Lg10_RosCOS724_MAF50_MDP0000285181_exon18	RB_13071892
817	RosBREEDSNP_SNP_AG_13074449_Lg10_RosCOS724_MAF10_1631293_exon2	RB_13074449
818	RosBREEDSNP_SNP_AG_1318292_Lg17_00864_MAF30_1643044_exon1	RB_1318292_
819	RosBREEDSNP_SNP_AG_1324347_Lg14_01853_MAF30_268140_exon1	RB_1324347_
820	RosBREEDSNP_SNP_AG_13655380_Lg11_RosCOS2909_MAF30_MDP0000193176_exon6	RB_13655380
821	RosBREEDSNP_SNP_AG_13669196_Lg5_00978_MAF20_1680837_exon1	RB_13669196
822	RosBREEDSNP_SNP_AG_13706234_Lg10_snpEG631376_MAF20_MDP0000139189_exon7	RB_13706234
823	RosBREEDSNP_SNP_AG_14143772_Lg16_01624_MAF20_910261_exon1	RB_14143772
824	RosBREEDSNP_SNP_AG_14154922_Lg1_01058_MAF30_1682312_exon1	RB_14154922
825	RosBREEDSNP_SNP_AG_14323491_Lg5_02834_MAF20_1622587_exon11	RB_14323491
826	RosBREEDSNP_SNP_AG_14438057_Lg5_229408_MAF50_229408_exon1	RB_14438057
827	RosBREEDSNP_SNP_AG_14529153_Lg1_RosCOS2921_MAF30_59140_exon1	RB_14529153
828	RosBREEDSNP_SNP_AG_14559093_Lg4_01292_MAF20_1652080_exon1	RB_14559093
829	RosBREEDSNP_SNP_AG_14573434_Lg2_00987_MAF40_1674211_exon1	RB_14573434
830	RosBREEDSNP_SNP_AG_14599407_Lg2_00987_MAF40_375341_exon1	RB_14599407
831	RosBREEDSNP_SNP_AG_14712598_Lg10_01267_MAF50_MDP0000193638_exon3	RB_14712598
832	RosBREEDSNP_SNP_AG_14726709_Lg15_00429_MAF30_MDP0000172113_exon1	RB_14726709
833	RosBREEDSNP_SNP_AG_14888834_Lg11_RosCOS224_MAF10_1621338_exon15	RB_14888834
834	RosBREEDSNP_SNP_AG_15025993_Lg15_02003_MAF20_312726_exon1	RB_15025993
835	RosBREEDSNP_SNP_AG_1502793_Lg9_01339_MAF40_1648141_exon3	RB_1502793_
836	RosBREEDSNP_SNP_AG_15050774_Lg16_02130_MAF30_MDP0000230223_exon6	RB_15050774
837	RosBREEDSNP_SNP_AG_1516126_Lg15_00717_MAF40_530377_exon1	RB_1516126_
838	RosBREEDSNP_SNP_AG_1522334_Lg15_00717_MAF20_405207_exon1	RB_1522334_
839	RosBREEDSNP_SNP_AG_15369623_Lg3_02546_MAF40_1618444_exon2	RB_15369623
840	RosBREEDSNP_SNP_AG_1538074_Lg16_LAR1_MAF40_751854_exon1	RB_1538074_
841	RosBREEDSNP_SNP_AG_15491385_Lg5_01616_MAF40_1680720_exon1	RB_15491385
842	RosBREEDSNP_SNP_AG_1557630_Lg2_snpCO903605_MAF40_MDP0000631295_exon3	RB_1557630_
843	RosBREEDSNP_SNP_AG_15693091_Lg13_snpMalD1_MAF40_MDP0000218060_exon1	RB_15693091
844	RosBREEDSNP_SNP_AG_15755494_Lg15_00273_MAF50_48809_exon1	RB_15755494
845	RosBREEDSNP_SNP_AG_15778193_Lg15_00273_MAF30_MDP0000297167_exon3	RB_15778193
846	RosBREEDSNP_SNP_AG_16067316_Lg4_01777_MAF20_1627546_exon1	RB_16067316
847	RosBREEDSNP_SNP_AG_1617869_Lg16_01734_MAF20_248174_exon1	RB_1617869_
848	RosBREEDSNP_SNP_AG_1621844_Lg17_01205_MAF40_967370_exon1	RB_1621844_
849	RosBREEDSNP_SNP_AG_1622557_Lg8_00419_MAF40_220069_exon1	RB_1622557_
850	RosBREEDSNP_SNP_AG_16313715_Lg12_01501_MAF20_MDP0000263613_exon5	RB_16313715
851	RosBREEDSNP_SNP_AG_1632544_Lg8_00419_MAF40_MDP0000270476_exon5	RB_1632544_
852	RosBREEDSNP_SNP_AG_16343119_Lg12_01501_MAF30_MDP0000263610_exon2	RB_16343119
853	RosBREEDSNP_SNP_AG_16440305_Lg15_01229_MAF50_380767_exon1	RB_16440305
854	RosBREEDSNP_SNP_AG_16552411_Lg10_266017_MAF20_266017_exon1	RB_16552411
855	RosBREEDSNP_SNP_AG_16680919_Lg10_01710_MAF30_MDP0000226923_exon1	RB_16680919
856	RosBREEDSNP_SNP_AG_16704372_Lg3_14441__14441_exon1	RB_16704372
857	RosBREEDSNP_SNP_AG_16709215_Lg11_01640_MAF10_670260_exon1	RB_16709215
858	RosBREEDSNP_SNP_AG_16725454_Lg13_00890_MAF40_147718_exon1	RB_16725454
859	RosBREEDSNP_SNP_AG_16726719_Lg10_01710_MAF40_1666563_exon2	RB_16726719
860	RosBREEDSNP_SNP_AG_16803165_Lg2_RosCOS836_MAF10_406840_exon1	RB_16803165
861	RosBREEDSNP_SNP_AG_16868372_Lg6_02779_MAF30_1638635_exon2	RB_16868372
862	RosBREEDSNP_SNP_AG_16894509_Lg15_254775_MAF10_254775_exon3	RB_16894509
863	RosBREEDSNP_SNP_AG_1697921_Lg11_02626_MAF40_MDP0000320703_exon1	RB_1697921_
864	RosBREEDSNP_SNP_AG_16988161_Lg3_00921_MAF20_MDP0000188581_exon2	RB_16988161
865	RosBREEDSNP_SNP_AG_16997826_Lg10_02009_MAF10_354265_exon1	RB_16997826
866	RosBREEDSNP_SNP_AG_17040479_Lg10_02009_MAF20_487699_exon2	RB_17040479
867	RosBREEDSNP_SNP_AG_17161456_Lg7_02657_MAF50_MDP0000250369_exon3	RB_17161456
868	RosBREEDSNP_SNP_AG_17179555_Lg2_327287_MAF30_327287_exon1	RB_17179555
869	RosBREEDSNP_SNP_AG_17233926_Lg1_RosCOS3372_MAF30_1683554_exon2	RB_17233926
870	RosBREEDSNP_SNP_AG_17236158_Lg1_RosCOS3372_MAF30_45786_exon1	RB_17236158
871	RosBREEDSNP_SNP_AG_18043587_Lg5_MDP0000580952_MAF20_MDP0000580952_exon7	RB_18043587
872	RosBREEDSNP_SNP_AG_18067488_Lg1_01783_MAF40_MDP0000211915_exon1	RB_18067488
873	RosBREEDSNP_SNP_AG_1813514_Lg12_00116_MAF50_258110_exon1	RB_1813514_
874	RosBREEDSNP_SNP_AG_18181838_Lg8_02689_MAF20_493804_exon1	RB_18181838
875	RosBREEDSNP_SNP_AG_18216327_Lg8_02689_MAF40_1625022_exon1	RB_18216327
876	RosBREEDSNP_SNP_AG_18226904_Lg9_00109_MAF40_1670050_exon1	RB_18226904
877	RosBREEDSNP_SNP_AG_18334288_Lg13_01844_MAF20_1663967_exon3	RB_18334288
878	RosBREEDSNP_SNP_AG_18342269_Lg13_01844_MAF40_1664800_exon4	RB_18342269
879	RosBREEDSNP_SNP_AG_18475950_Lg10_01832_MAF20_546977_exon1	RB_18475950
880	RosBREEDSNP_SNP_AG_18517916_Lg4_02277_MAF40_MDP0000317421_exon1	RB_18517916
881	RosBREEDSNP_SNP_AG_18592757_Lg5_00323_MAF30_MDP0000260108_exon6	RB_18592757
882	RosBREEDSNP_SNP_AG_1869486_Lg2_01735_MAF20_477197_exon1	RB_1869486_
883	RosBREEDSNP_SNP_AG_18756586_Lg4_00324_MAF20_1668939_exon1	RB_18756586
884	RosBREEDSNP_SNP_AG_18785188_Lg2_02076_MAF10_MDP0000141906_exon1	RB_18785188
885	RosBREEDSNP_SNP_AG_19062612_Lg15_00615_MAF20_1628480_exon1	RB_19062612
886	RosBREEDSNP_SNP_AG_1908444_Lg2_01735_MAF50_979810_exon1	RB_1908444_
887	RosBREEDSNP_SNP_AG_19239039_Lg2_00934_MAF30_1661651_exon1	RB_19239039
888	RosBREEDSNP_SNP_AG_19241986_Lg2_00934_MAF20_1669248_exon2	RB_19241986
889	RosBREEDSNP_SNP_AG_19287810_Lg2_00934_MAF10_1630326_exon2	RB_19287810
890	RosBREEDSNP_SNP_AG_1929917_Lg16_00047_MAF40_214969_exon1	RB_1929917_
891	RosBREEDSNP_SNP_AG_1940021_Lg16_00047_MAF30_MDP0000904235_exon1	RB_1940021_
892	RosBREEDSNP_SNP_AG_19480551_Lg4_00881_MAF50_1636549_exon1	RB_19480551
893	RosBREEDSNP_SNP_AG_19497678_Lg10_02183_MAF50_MDP0000552413_exon1	RB_19497678
894	RosBREEDSNP_SNP_AG_19503429_Lg10_02183_MAF40_MDP0000281166_exon5	RB_19503429
895	RosBREEDSNP_SNP_AG_19509094_Lg5_01478_MAF30_1662302_exon1	RB_19509094
896	RosBREEDSNP_SNP_AG_19514993_Lg5_01478_MAF40_740162_exon2	RB_19514993
897	RosBREEDSNP_SNP_AG_19557571_Lg2_01840_MAF30_1661441_exon2	RB_19557571
898	RosBREEDSNP_SNP_AG_19748645_Lg4_01481_MAF10_1675186_exon1	RB_19748645
899	RosBREEDSNP_SNP_AG_1989584_Lg3_RosCOS1698_MAF40_1647014_exon1	RB_1989584_
900	RosBREEDSNP_SNP_AG_19972431_Lg9_02100_MAF10_211759_exon1	RB_19972431
901	RosBREEDSNP_SNP_AG_20028330_Lg17_01298_MAF50_1664885_exon1	RB_20028330
902	RosBREEDSNP_SNP_AG_20030488_Lg9_02100_MAF40_44473_exon1	RB_20030488
903	RosBREEDSNP_SNP_AG_20125392_Lg13_00532_MAF30_104197_exon1	RB_20125392
904	RosBREEDSNP_SNP_AG_20187735_Lg13_00532_MAF40_MDP0000296536_exon3	RB_20187735
905	RosBREEDSNP_SNP_AG_20224906_Lg16_00626_MAF40_514275_exon1	RB_20224906
906	RosBREEDSNP_SNP_AG_20289532_Lg5_RosCOS452_MAF30_1659924_exon3	RB_20289532
907	RosBREEDSNP_SNP_AG_20331733_Lg5_RosCOS452_MAF40_1624630_exon1	RB_20331733
908	RosBREEDSNP_SNP_AG_20343075_Lg14_02363_MAF30_504183_exon5	RB_20343075
909	RosBREEDSNP_SNP_AG_20371627_Lg14_02363_MAF50_MDP0000234109_exon3	RB_20371627
910	RosBREEDSNP_SNP_AG_20428062_Lg6_00472_MAF30_1618489_exon10	RB_20428062
911	RosBREEDSNP_SNP_AG_20810437_Lg10_PG_MAF30_316307_exon1	RB_20810437
912	RosBREEDSNP_SNP_AG_20963489_Lg4_00686_MAF10_1682093_exon6	RB_20963489
913	RosBREEDSNP_SNP_AG_20969382_Lg4_00686_MAF20_1653787_exon1	RB_20969382
914	RosBREEDSNP_SNP_AG_20984611_Lg4_00686_MAF40_1669305_exon1	RB_20984611
915	RosBREEDSNP_SNP_AG_21105289_Lg2_MDP0000801540_MAF40_MDP0000801540_exon1	RB_21105289
916	RosBREEDSNP_SNP_AG_21147726_Lg4_01236_MAF40_159802_exon4	RB_21147726
917	RosBREEDSNP_SNP_AG_21248954_Lg12_RosCOS1969_MAF20_1627732_exon7	RB_21248954
918	RosBREEDSNP_SNP_AG_21264640_Lg12_RosCOS1969_MAF50_1660800_exon1	RB_21264640
919	RosBREEDSNP_SNP_AG_21291785_Lg1_02518_MAF30_1687981_exon1	RB_21291785
920	RosBREEDSNP_SNP_AG_21322878_Lg12_01426_MAF40_MDP0000636042_exon2	RB_21322878
921	RosBREEDSNP_SNP_AG_21422131_Lg4_01558_MAF30_MDP0000270110_exon4	RB_21422131
922	RosBREEDSNP_SNP_AG_21456371_Lg4_01558_MAF10_1644005_exon2	RB_21456371
923	RosBREEDSNP_SNP_AG_21481700_Lg15_02313_MAF30_469314_exon1	RB_21481700
924	RosBREEDSNP_SNP_AG_21581072_Lg9_02230_MAF40_1686242_exon1	RB_21581072
925	RosBREEDSNP_SNP_AG_21614543_Lg9_02230_MAF30_MDP0000651477_exon1	RB_21614543
926	RosBREEDSNP_SNP_AG_21677670_Lg6_00142_MAF50_1685978_exon2	RB_21677670
927	RosBREEDSNP_SNP_AG_21759969_Lg17_RosCOS2078_MAF30_549398_exon1	RB_21759969
928	RosBREEDSNP_SNP_AG_21766016_Lg4_00160_MAF40_62939_exon1	RB_21766016
929	RosBREEDSNP_SNP_AG_21798478_Lg17_RosCOS2078_MAF40_1674794_exon1	RB_21798478
930	RosBREEDSNP_SNP_AG_2180685_Lg13_00098_MAF20_1650031_exon1	RB_2180685_
931	RosBREEDSNP_SNP_AG_2183945_Lg7_01994_MAF50_MDP0000243088_exon1	RB_2183945_
932	RosBREEDSNP_SNP_AG_22117026_Lg15_01813_MAF50_MDP0000270324_exon3	RB_22117026
933	RosBREEDSNP_SNP_AG_22129590_Lg15_01813_MAF20_MDP0000457646_exon1	RB_22129590
934	RosBREEDSNP_SNP_AG_22201754_Lg8_01148_MAF50_MDP0000283297_exon1	RB_22201754
935	RosBREEDSNP_SNP_AG_2249956_Lg9_95072_MAF20_95072_exon1	RB_2249956_
936	RosBREEDSNP_SNP_AG_22521117_Lg10_RosCOS139_MAF40_201986_exon1	RB_22521117
937	RosBREEDSNP_SNP_AG_22527637_Lg8_01479_MAF40_MDP0000205445_exon1	RB_22527637
938	RosBREEDSNP_SNP_AG_22561222_Lg8_01479_MAF40_1659741_exon1	RB_22561222
939	RosBREEDSNP_SNP_AG_22722118_Lg12_01150_MAF20_MDP0000282387_exon3	RB_22722118
940	RosBREEDSNP_SNP_AG_22723616_Lg11_00743_MAF40_MDP0000667660_exon3	RB_22723616
941	RosBREEDSNP_SNP_AG_22789618_Lg17_00798_MAF20_341333_exon1	RB_22789618
942	RosBREEDSNP_SNP_AG_23078001_Lg2_RosCOS292_MAF50_MDP0000407787_exon1	RB_23078001
943	RosBREEDSNP_SNP_AG_23095096_Lg2_RosCOS292_MAF40_1643572_exon1	RB_23095096
944	RosBREEDSNP_SNP_AG_23308740_Lg16_9884__9884_exon1	RB_23308740
945	RosBREEDSNP_SNP_AG_23343351_Lg14_02039_MAF20_1655997_exon1	RB_23343351
946	RosBREEDSNP_SNP_AG_23359599_Lg4_01567_MAF20_347484_exon1	RB_23359599
947	RosBREEDSNP_SNP_AG_23373351_Lg14_02039_MAF20_MDP0000215940_exon6	RB_23373351
948	RosBREEDSNP_SNP_AG_23384607_Lg14_02039_MAF30_MDP0000811430_exon3	RB_23384607
949	RosBREEDSNP_SNP_AG_23400893_Lg12_RosCOS3647_MAF30_598916_exon1	RB_23400893
950	RosBREEDSNP_SNP_AG_23422688_Lg6_01556_MAF30_344885_exon3	RB_23422688
951	RosBREEDSNP_SNP_AG_23448287_Lg14_00062_MAF20_1683927_exon1	RB_23448287
